Employee_ID,Name,Age,Department,Salary,Years_at_Company,Performance_Score,Last_Promotion_Year,Training_Hours,Sick_Days,Work_Location,Gender,Job_Level,Education_Level
633,Eve,39,Sales,,15,3.5306808287620086,2019,95,4.938638342475983,Onsite,Other,Manager,Master's
634,Bob,47,Sales,121365.26120610772,7,5.0,2023,163,1.0,Remote,Female,Senior,High School
635,Alice,32,Marketing,78481.0761755661,13,4.074537043456089,2023,117,2.8509259130878224,Hybrid,Other,Entry,Master's
636,Bob,58,Finance,,8,2.091217872636544,2019,62,5.817564254726912,Remote,Other,Manager,Master's
637,Diana,31,Sales,,1,2.8934824163918598,2019,129,6.2130351672162805,Onsite,Male,Manager,High School
638,Alice,29,Marketing,100410.52855107469,9,3.1777452475502423,2019,103,5.644509504899515,Hybrid,Male,Senior,High School
639,Alice,56,HR,92005.78297839474,5,1.0790430649799545,2018,6,7.841913870040091,Onsite,Female,Senior,Master's
640,Eve,28,Sales,131501.27872054098,18,2.286309070010512,2018,59,7.427381859978976,Onsite,Male,Mid,PhD
641,Charlie,46,Marketing,106849.71967857264,11,3.1339074193459204,2019,124,4.732185161308159,Hybrid,Other,Senior,High School
642,Charlie,55,IT,81450.52954358682,11,3.552986876917202,2019,95,2.8940262461655957,Onsite,Female,Entry,High School
643,Alice,26,HR,,1,1.7521355273885444,2018,45,6.495728945222911,Onsite,Female,Manager,High School
644,Bob,48,HR,154453.36419458676,19,3.6719219221511423,2019,165,2.6561561556977153,Remote,Male,Senior,PhD
645,Diana,35,IT,77343.39856961052,2,2.17534139677812,2018,23,7.64931720644376,Remote,Other,Mid,PhD
646,Diana,56,IT,86398.43350861511,1,1.7070785444522685,2019,62,7.5858429110954635,Onsite,Female,Senior,Bachelor's
647,Bob,45,IT,101675.15562498878,2,2.817159441033058,2018,107,5.365681117933884,Hybrid,Other,Senior,PhD
648,Bob,57,HR,118397.6904823648,15,3.9474054030985433,2019,174,3.1051891938029135,Hybrid,Male,Mid,Bachelor's
649,Bob,26,Sales,85932.66159938255,7,2.3608486147372036,2018,51,6.278302770525593,Remote,Female,Entry,PhD
650,Bob,39,IT,120187.24866393283,17,4.037038397723975,2022,142,3.925923204552049,Hybrid,Female,Entry,High School
651,Diana,32,Marketing,118898.06342017173,9,2.79943225141074,2019,116,6.40113549717852,Onsite,Female,Mid,High School
652,Bob,41,Sales,97862.4895703592,8,2.5230601768809047,2019,79,6.953879646238191,Onsite,Other,Mid,Bachelor's
653,Bob,54,Sales,114218.12219164353,13,1.9644758898626935,2018,86,7.071048220274613,Hybrid,Female,Mid,PhD
654,Diana,51,Marketing,,5,4.31490650785187,2022,144,1.3701869842962608,Remote,Male,Manager,High School
655,Diana,32,IT,105331.25504446725,10,2.1503766632480175,2019,43,6.699246673503965,Remote,Other,Senior,High School
656,Eve,37,HR,108402.32442548563,9,2.9229220736135817,2019,84,6.154155852772837,Onsite,Other,Senior,PhD
657,Eve,55,Marketing,,15,4.28805417762643,2023,142,1.4238916447471404,Remote,Other,Manager,High School
658,Eve,59,HR,88198.4692341191,9,3.4928778785477785,2018,126,3.014244242904443,Hybrid,Male,Mid,Bachelor's
659,Bob,48,Marketing,84416.80632239486,5,5.0,2022,189,2.0,Remote,Female,Entry,PhD
660,Alice,32,Sales,94946.21681521891,10,4.8854634102328145,2022,146,2.229073179534371,Hybrid,Other,Entry,Bachelor's
661,Charlie,51,HR,82553.9800893093,8,3.3665430007729396,2018,119,4.266913998454121,Remote,Male,Entry,PhD
662,Bob,28,Marketing,92416.36687647947,10,1.52035448910963,2018,50,6.95929102178074,Onsite,Other,Entry,PhD
663,Charlie,36,IT,,16,1.738061913644341,2018,42,8.523876172711319,Hybrid,Other,Manager,Bachelor's
664,Charlie,31,HR,85546.5331538449,3,4.393781674783914,2023,170,1.2124366504321724,Remote,Female,Entry,High School
665,Charlie,38,IT,125776.9026717758,16,1.0,2018,25,10.0,Onsite,Male,Entry,PhD
666,Alice,25,HR,114344.70670890133,19,3.931082392679799,2019,183,2.1378352146404023,Onsite,Female,Entry,Bachelor's
667,Diana,31,HR,128977.41244318153,16,2.3104981075123767,2019,70,5.379003784975247,Onsite,Female,Senior,Master's
668,Alice,56,Sales,,2,3.9423030073937935,2019,141,3.115393985212413,Remote,Female,Manager,Bachelor's
669,Diana,25,Sales,89898.52325670296,7,1.8790252302120312,2018,18,8.241949539575938,Remote,Female,Entry,Bachelor's
670,Alice,51,IT,100430.1330752169,7,2.5661899205515875,2018,76,5.867620158896825,Remote,Female,Senior,High School
671,Diana,36,Sales,88797.78195653913,8,5.0,2023,163,1.0,Remote,Female,Entry,PhD
672,Bob,30,HR,,9,1.5107261688443887,2019,19,8.978547662311222,Remote,Female,Manager,High School
673,Bob,53,Finance,,11,3.9040171053127826,2018,128,3.191965789374435,Onsite,Other,Manager,High School
674,Diana,26,HR,,11,3.788313691766179,2019,125,4.423372616467642,Onsite,Female,Manager,PhD
675,Diana,51,IT,99854.76946900673,6,3.106264212260082,2019,135,4.787471575479836,Remote,Female,Senior,PhD
676,Diana,56,Finance,98544.92547850193,10,2.913823806846974,2019,107,5.172352386306052,Remote,Female,Entry,Master's
677,Bob,48,Finance,118019.54894586011,11,3.004981484544303,2019,75,5.990037030911394,Onsite,Other,Senior,High School
678,Bob,23,IT,96883.08942664464,12,3.1924054678982667,2018,67,4.6151890642034665,Onsite,Other,Entry,High School
679,Charlie,56,HR,102203.35893432828,12,1.7912977934971888,2018,62,6.417404413005622,Hybrid,Female,Entry,PhD
680,Diana,37,Finance,93961.75676238016,9,3.6826846296221767,2018,117,2.6346307407556466,Remote,Other,Entry,Master's
681,Alice,35,Finance,92019.39017065341,12,4.15796388915162,2022,196,3.684072221696759,Remote,Other,Entry,Master's
682,Charlie,56,Sales,93662.7621865345,2,1.0,2018,30,10.0,Onsite,Other,Senior,Bachelor's
683,Alice,33,IT,88190.8791196444,6,1.1434134510504024,2018,50,7.713173097899196,Remote,Male,Mid,Master's
684,Charlie,42,HR,,16,1.7384417444749563,2018,56,8.523116511050087,Onsite,Female,Manager,High School
685,Alice,45,Sales,,12,2.264143642645968,2019,103,6.471712714708064,Hybrid,Other,Manager,Bachelor's
686,Alice,59,IT,102933.66515136427,4,2.635739018979563,2019,90,4.728521962040874,Onsite,Male,Senior,PhD
687,Eve,37,IT,55738.63090532615,2,2.3599501028268426,2018,95,6.280099794346315,Onsite,Other,Mid,PhD
688,Charlie,43,Sales,95470.02197080542,12,4.48898994510537,2023,145,2.02202010978926,Onsite,Male,Mid,Master's
689,Alice,26,Finance,,7,2.2301112412088715,2019,89,7.539777517582257,Hybrid,Other,Manager,Master's
690,Alice,37,Finance,119990.97838719485,14,5.0,2023,184,0.0,Hybrid,Other,Senior,PhD
691,Eve,38,IT,,1,2.594762255734371,2018,114,6.810475488531258,Onsite,Male,Manager,High School
692,Diana,43,Marketing,109781.57633204805,15,2.0863553166667885,2019,58,5.827289366666423,Hybrid,Male,Entry,PhD
693,Diana,27,HR,,7,1.006454280814609,2018,24,7.987091438370782,Onsite,Female,Manager,High School
694,Bob,43,Finance,,11,1.0404402539011224,2019,53,7.919119492197755,Hybrid,Female,Manager,PhD
695,Diana,40,Finance,69347.92834286651,4,2.279702687260376,2019,106,5.440594625479248,Onsite,Female,Mid,High School
696,Alice,27,HR,,8,3.4980244506802567,2018,70,3.0039510986394866,Hybrid,Other,Manager,High School
697,Charlie,49,Finance,106614.87903987287,13,2.878459528248923,2019,101,5.243080943502154,Remote,Other,Mid,PhD
698,Alice,22,Marketing,72436.94473944415,3,4.252529383516196,2022,193,1.4949412329676086,Remote,Female,Entry,High School
699,Alice,39,Sales,92819.68572837909,5,1.1651688488157634,2018,18,9.669662302368472,Remote,Female,Senior,PhD
700,Eve,38,Marketing,81856.08080467909,4,1.8262091564803893,2018,16,6.347581687039222,Onsite,Male,Entry,High School
701,Eve,25,HR,138379.7985442369,18,2.0766029323081074,2019,83,5.846794135383785,Remote,Male,Senior,Master's
702,Alice,45,HR,,9,2.315498062672543,2018,71,6.369003874654914,Remote,Other,Manager,Bachelor's
703,Eve,38,Marketing,108985.12861636255,14,1.429633707841087,2018,28,9.140732584317826,Remote,Other,Mid,High School
704,Eve,29,Finance,92321.35424892993,1,1.9149370606040412,2018,72,8.170125878791918,Onsite,Female,Senior,PhD
705,Bob,56,IT,,2,1.6916940202550874,2019,44,8.616611959489825,Remote,Female,Manager,Bachelor's
706,Diana,29,HR,96624.43015939067,12,2.7249331399422045,2018,79,5.550133720115591,Onsite,Other,Entry,High School
707,Charlie,49,Sales,,10,4.181458728673311,2023,113,2.6370825426533777,Hybrid,Female,Manager,PhD
708,Eve,55,HR,,8,4.078348282665601,2023,181,1.8433034346687975,Hybrid,Male,Manager,Bachelor's
709,Eve,24,Finance,85907.37969095947,9,2.752841905771273,2018,93,4.494316188457454,Remote,Other,Entry,High School
710,Diana,34,Marketing,,19,2.963991461403344,2018,109,4.072017077193312,Remote,Male,Manager,Master's
711,Charlie,41,IT,107877.38946448998,8,3.9581071507751986,2018,167,2.083785698449603,Remote,Female,Senior,PhD
712,Alice,40,Marketing,96818.74035686182,8,1.156653306482903,2018,14,8.686693387034193,Hybrid,Male,Mid,Bachelor's
713,Charlie,49,Sales,103847.96497946282,15,1.0,2019,45,9.0,Onsite,Female,Entry,High School
714,Alice,55,HR,87966.53854029045,3,2.5030757158303953,2019,109,6.993848568339209,Hybrid,Male,Entry,Bachelor's
715,Charlie,35,IT,130564.96303421224,19,4.411080926984163,2023,189,2.1778381460316734,Remote,Other,Mid,High School
716,Bob,44,Finance,93963.3178509468,13,2.54388615399362,2018,91,5.91222769201276,Remote,Female,Entry,Master's
717,Diana,24,Finance,115681.76109635946,19,1.7001423086966123,2019,1,8.599715382606774,Onsite,Male,Entry,Master's
718,Bob,36,Marketing,110285.78059554547,17,1.0966652791251015,2019,22,8.806669441749797,Remote,Female,Entry,Master's
719,Alice,38,IT,94850.78230182861,7,2.7946410648404134,2018,90,6.410717870319173,Remote,Other,Mid,Master's
720,Diana,57,HR,,18,1.6349118400401177,2019,54,6.730176319919765,Onsite,Other,Manager,Bachelor's
721,Eve,27,Finance,97108.35618558952,6,3.6711034211836813,2019,139,4.6577931576326375,Remote,Male,Mid,PhD
722,Eve,24,HR,,17,5.0,2022,167,0.0,Onsite,Female,Manager,Bachelor's
723,Alice,45,IT,,15,3.738619052549027,2018,165,2.5227618949019464,Hybrid,Male,Manager,Master's
724,Diana,34,Marketing,81209.74790830453,10,1.7689309816157839,2019,63,8.462138036768433,Remote,Other,Entry,PhD
725,Charlie,30,Finance,94699.08426630478,7,4.130092066112291,2023,118,2.739815867775418,Hybrid,Other,Senior,Bachelor's
726,Eve,41,Finance,105548.88502796722,16,1.0,2018,5,10.0,Remote,Male,Mid,Master's
727,Bob,48,Finance,112579.66607715556,18,4.557531215413761,2022,171,1.8849375691724788,Remote,Female,Mid,High School
728,Charlie,39,Sales,,3,3.2197661723747744,2019,80,4.560467655250451,Remote,Other,Manager,High School
729,Diana,35,HR,84058.56587545542,8,1.0,2018,0,9.0,Remote,Other,Entry,Master's
730,Eve,40,HR,74740.07933286534,6,4.649156172732189,2022,150,2.701687654535622,Hybrid,Male,Mid,Master's
731,Charlie,55,Marketing,108613.97314775831,16,1.0,2019,3,9.0,Onsite,Other,Senior,PhD
732,Eve,25,Sales,88558.00411418648,4,1.0,2019,4,10.0,Remote,Female,Mid,High School
733,Bob,39,IT,94141.14264897254,8,4.64459400449901,2023,156,2.7108119910019806,Onsite,Female,Senior,Master's
734,Eve,51,Marketing,127445.50655927561,8,2.8190839831727312,2018,90,6.3618320336545375,Hybrid,Male,Senior,Master's
735,Alice,39,Sales,124577.03832108082,13,3.8987917145635826,2019,144,3.2024165708728347,Onsite,Female,Mid,High School
736,Alice,59,Finance,110775.71425418188,17,2.4257453044968544,2019,57,6.148509391006291,Remote,Female,Entry,Bachelor's
737,Charlie,24,Marketing,61539.963777769204,3,3.5840623187383245,2019,171,3.831875362523351,Hybrid,Female,Entry,High School
738,Alice,35,IT,69394.21189315271,6,4.780751738984772,2022,157,0.43849652203045686,Remote,Female,Mid,High School
739,Eve,46,Sales,73442.09927394954,3,3.9907597377058233,2018,147,2.0184805245883535,Remote,Other,Mid,Master's
740,Alice,23,Finance,64440.50169743813,3,4.662018599906591,2023,183,2.6759628001868183,Onsite,Male,Mid,High School
741,Charlie,52,Marketing,114116.04845391943,10,2.220074427724825,2019,61,7.55985114455035,Onsite,Female,Senior,PhD
742,Alice,35,Marketing,,16,3.067310688786134,2018,90,3.8653786224277322,Onsite,Other,Manager,High School
743,Alice,54,Sales,115557.51389874639,14,2.9918108182769365,2018,157,5.016378363446127,Hybrid,Female,Senior,Bachelor's
744,Diana,49,Marketing,124830.35503215366,13,1.7852357638525473,2018,22,7.429528472294905,Hybrid,Female,Mid,High School
745,Bob,25,Marketing,92226.14623182766,10,1.0,2019,6,9.0,Hybrid,Male,Mid,Master's
746,Charlie,25,HR,70457.09861420581,2,1.202001172762824,2018,29,7.595997654474353,Hybrid,Male,Entry,Bachelor's
747,Charlie,40,IT,108633.73722557054,10,1.4191281252849732,2018,7,9.161743749430054,Onsite,Female,Mid,Bachelor's
748,Bob,33,Marketing,,15,2.0227816687810916,2019,90,5.954436662437817,Onsite,Female,Manager,Master's
749,Diana,39,Marketing,96409.07878420987,7,1.1247850482758401,2019,28,7.750429903448319,Onsite,Female,Entry,High School
750,Bob,51,HR,,5,4.460509426360779,2023,144,3.0789811472784425,Onsite,Other,Manager,Master's
751,Eve,30,Sales,111728.3279902788,8,1.354336592768392,2018,21,9.291326814463217,Remote,Male,Senior,PhD
752,Diana,49,Marketing,90686.72942122753,8,5.0,2023,161,0.0,Hybrid,Male,Mid,PhD
753,Charlie,49,Sales,107738.36207842504,8,1.6222268210564639,2019,57,8.755546357887072,Remote,Male,Senior,PhD
754,Diana,27,HR,75908.78290793733,4,4.120686601842191,2022,136,2.7586267963156175,Remote,Other,Entry,PhD
755,Bob,34,IT,95402.55001560671,4,2.9679138263435263,2019,121,4.064172347312947,Onsite,Other,Entry,High School
756,Eve,31,Marketing,,13,2.391486649990954,2019,86,7.217026700018092,Remote,Female,Manager,Bachelor's
757,Bob,55,HR,106446.89729726671,14,3.6219050418133274,2018,132,4.756189916373345,Remote,Female,Mid,PhD
758,Eve,40,HR,106717.06730202114,11,4.042914686396125,2022,182,2.914170627207749,Onsite,Female,Mid,Bachelor's
759,Bob,34,Sales,,15,3.036380132283158,2019,153,5.927239735433684,Hybrid,Female,Manager,PhD
760,Bob,49,IT,,15,1.2029549119184066,2018,7,7.594090176163187,Hybrid,Female,Manager,Master's
761,Alice,58,IT,113904.5657289777,10,2.87802812949855,2019,98,5.2439437410029,Remote,Male,Mid,High School
762,Eve,36,Sales,129463.69606949211,19,3.1736997285551602,2018,118,4.6526005428896795,Remote,Female,Entry,Bachelor's
763,Bob,52,Marketing,109124.7708446074,16,4.239618315177895,2023,166,3.520763369644211,Onsite,Other,Entry,PhD
764,Charlie,37,Finance,113403.14582308484,16,1.0822176620562485,2018,13,8.835564675887504,Onsite,Male,Entry,Bachelor's
765,Charlie,42,Finance,121041.36264303763,17,1.4921098680633116,2019,36,8.015780263873378,Onsite,Male,Mid,PhD
766,Bob,29,HR,,10,1.5298657380260128,2019,45,6.940268523947974,Onsite,Other,Manager,PhD
767,Diana,48,Finance,63926.0319425505,1,5.0,2022,185,2.0,Hybrid,Other,Entry,PhD
768,Alice,52,Sales,116984.59095527962,6,2.447987414301596,2019,54,6.104025171396808,Hybrid,Male,Senior,High School
769,Bob,56,IT,131595.0128574817,19,4.181852687407616,2022,165,2.6362946251847674,Hybrid,Male,Entry,Bachelor's
770,Alice,45,HR,80852.78967361197,1,3.8068262722720103,2018,153,2.3863474554559794,Hybrid,Female,Senior,Master's
771,Bob,24,Sales,129138.22656313555,15,3.2744911411390047,2018,137,5.4510177177219905,Hybrid,Female,Senior,High School
772,Eve,34,IT,92225.67500206342,12,1.971852543932337,2019,106,6.056294912135326,Hybrid,Other,Entry,Master's
773,Alice,49,IT,82192.995523717,9,4.0183526384609785,2023,162,2.963294723078043,Hybrid,Other,Entry,PhD
774,Alice,22,Sales,93962.68301586901,7,1.002995151165955,2019,28,7.9940096976680906,Hybrid,Male,Mid,PhD
775,Diana,55,HR,77348.18038891337,7,1.4437360817767615,2018,34,7.112527836446477,Onsite,Male,Entry,High School
776,Bob,25,HR,108341.2455520105,8,1.7881646981627788,2018,82,8.423670603674442,Hybrid,Female,Senior,Master's
777,Alice,23,Sales,134785.5452018758,19,3.517587549613193,2018,124,3.964824900773614,Onsite,Other,Senior,Bachelor's
778,Bob,53,Marketing,88381.07055450586,5,1.76336103459741,2018,55,6.47327793080518,Onsite,Female,Entry,PhD
779,Eve,51,Finance,,8,1.6526026398255789,2018,51,6.694794720348842,Onsite,Other,Manager,High School
780,Bob,42,IT,102283.97798079692,9,2.0194885244760856,2018,38,5.961022951047829,Remote,Male,Mid,High School
781,Eve,34,Marketing,115075.21243135828,12,3.843816550851232,2018,122,3.312366898297536,Onsite,Other,Senior,Bachelor's
782,Diana,30,Sales,113105.83687988555,6,4.967628823520213,2023,191,2.0647423529595734,Onsite,Female,Mid,PhD
783,Bob,23,IT,103038.26081647612,11,1.760005786722494,2019,40,7.479988426555012,Hybrid,Other,Entry,Master's
784,Diana,49,HR,,19,2.6940461088303356,2018,109,4.611907782339329,Hybrid,Other,Manager,PhD
785,Bob,36,Sales,79027.38616882934,4,1.1395862592603063,2019,55,7.720827481479388,Onsite,Male,Entry,PhD
786,Charlie,41,IT,115998.92675711279,7,2.155940374729987,2019,72,7.688119250540026,Remote,Male,Mid,High School
787,Diana,38,IT,128961.06174896547,18,2.3334384505481136,2019,73,7.333123098903773,Hybrid,Female,Senior,PhD
788,Diana,44,Sales,,19,2.246919322598628,2018,48,7.506161354802744,Onsite,Other,Manager,Bachelor's
789,Diana,52,Finance,154336.04990246243,19,3.3499487590193615,2018,142,5.300102481961277,Onsite,Other,Senior,High School
790,Alice,37,Marketing,93336.7154502256,7,2.4878784015111837,2019,46,6.024243196977633,Remote,Other,Senior,PhD
791,Diana,52,Marketing,96767.13573195852,8,3.997954206360748,2018,118,3.004091587278504,Onsite,Female,Senior,Master's
792,Diana,43,Marketing,115836.0907356606,16,2.1390400027070204,2019,65,7.721919994585959,Hybrid,Other,Mid,PhD
793,Alice,32,Sales,130398.74098669869,18,1.268429281233903,2018,13,7.463141437532194,Hybrid,Male,Senior,Master's
794,Bob,25,HR,106683.36479071192,18,3.6976975426666727,2018,179,2.6046049146666546,Onsite,Other,Entry,Bachelor's
795,Alice,57,HR,95977.1566251464,10,1.8640252860145134,2019,23,7.2719494279709735,Hybrid,Male,Senior,PhD
796,Diana,38,IT,,1,2.296198463222134,2019,89,5.407603073555732,Onsite,Male,Manager,Master's
797,Bob,55,Sales,95202.70016459748,10,1.811246238514013,2019,25,6.377507522971975,Onsite,Other,Entry,Master's
798,Eve,35,Finance,100333.64864341967,10,2.5147561839334758,2018,113,5.9704876321330485,Hybrid,Other,Entry,Master's
799,Diana,34,Marketing,85154.89544854383,4,3.1934780191443224,2019,107,4.613043961711355,Onsite,Male,Senior,Bachelor's
800,Diana,28,Finance,123856.26408783808,19,2.8568397873703586,2019,88,6.286320425259283,Hybrid,Other,Mid,Bachelor's
801,Eve,59,HR,126716.95120504318,17,5.0,2022,178,1.0,Onsite,Male,Mid,Master's
802,Bob,41,Finance,82995.26592401325,12,2.759474146137946,2019,58,5.481051707724108,Hybrid,Male,Entry,PhD
803,Charlie,31,Sales,118749.61668016785,11,4.214681036830683,2022,172,2.570637926338634,Hybrid,Male,Mid,PhD
804,Bob,27,Finance,130563.83647477983,17,2.6067067509517816,2018,129,5.786586498096437,Hybrid,Male,Mid,PhD
805,Eve,25,Finance,124187.22692539025,18,3.373090372177055,2019,120,3.2538192556458903,Remote,Female,Mid,PhD
806,Bob,25,Marketing,99727.3483871679,9,3.412779719320494,2018,167,5.174440561359012,Onsite,Other,Senior,High School
807,Bob,44,IT,91876.38778361584,7,4.834223932945942,2022,162,0.3315521341081151,Onsite,Female,Senior,PhD
808,Alice,25,Marketing,144851.17598004747,16,3.94326898609637,2018,126,4.11346202780726,Hybrid,Female,Senior,High School
809,Bob,55,Marketing,100976.74614091488,14,1.0708200487623332,2018,42,9.858359902475334,Remote,Other,Mid,High School
810,Bob,59,Marketing,103473.08213696645,11,2.6078146698860794,2019,47,4.784370660227841,Remote,Other,Entry,Master's
811,Eve,36,IT,99231.8907397461,5,2.997256258283936,2018,138,6.005487483432128,Onsite,Female,Senior,High School
812,Eve,25,Sales,115771.84090618655,6,4.9477788212843485,2022,189,1.104442357431303,Remote,Other,Mid,PhD
813,Alice,43,Marketing,94944.65948973192,7,3.438413435117119,2019,107,4.123173129765762,Onsite,Other,Senior,High School
814,Bob,46,Sales,113877.899271331,12,2.178030986920483,2018,13,6.643938026159034,Onsite,Female,Senior,High School
815,Eve,39,IT,130753.69839664028,17,4.849754348760725,2023,190,2.30049130247855,Onsite,Female,Senior,PhD
816,Alice,47,Finance,103860.02150061994,14,1.4084900903919682,2018,7,9.183019819216064,Remote,Female,Entry,Master's
817,Diana,51,Sales,109437.49208458047,14,2.3249329991237584,2019,67,5.350134001752483,Remote,Female,Mid,Bachelor's
818,Charlie,47,IT,100831.94647152442,7,2.7606838899305997,2019,118,4.478632220138801,Remote,Female,Mid,Master's
819,Charlie,58,Marketing,,13,4.447377577904201,2023,182,2.1052448441915974,Hybrid,Female,Manager,Bachelor's
820,Bob,27,IT,114259.41875095083,11,4.509616422329136,2023,173,1.9807671553417272,Onsite,Male,Senior,PhD
821,Diana,36,HR,110656.03994125928,14,1.852547406705526,2019,20,6.294905186588948,Remote,Male,Senior,PhD
822,Diana,36,IT,94239.25217395488,1,1.0589215253116702,2019,1,7.882156949376659,Hybrid,Female,Senior,Bachelor's
823,Alice,22,Sales,98522.76948199834,6,4.189452865732822,2022,168,1.6210942685343568,Hybrid,Male,Mid,Bachelor's
824,Alice,40,Sales,91848.74159193737,8,4.1837122970225895,2022,148,2.632575405954821,Hybrid,Male,Mid,Master's
825,Diana,26,Marketing,93449.7084332007,4,2.695687183345739,2019,84,4.608625633308522,Hybrid,Other,Senior,Master's
826,Alice,27,Sales,113376.51525711366,11,2.7625005658240016,2019,79,6.474998868351997,Remote,Female,Senior,PhD
827,Alice,45,Finance,85410.26553639551,1,2.0455823028964133,2018,12,5.908835394207173,Hybrid,Male,Senior,Master's
828,Eve,57,Finance,,10,5.0,2022,180,2.0,Onsite,Male,Manager,Bachelor's
829,Bob,52,HR,,4,2.028090695014952,2019,31,6.943818609970096,Remote,Male,Manager,Master's
830,Diana,42,Marketing,76683.85803305099,8,4.768614373492037,2022,191,2.4627712530159265,Onsite,Female,Mid,Bachelor's
831,Eve,37,IT,108978.25618021851,7,1.576877399908787,2019,4,6.846245200182426,Hybrid,Other,Senior,High School
832,Eve,50,IT,102623.85032905382,14,1.0,2018,5,8.0,Remote,Other,Mid,Bachelor's
833,Charlie,36,HR,92573.92957562735,11,2.3639123244823286,2018,88,6.272175351035343,Onsite,Female,Mid,PhD
834,Eve,56,Finance,,3,3.953399469854089,2018,118,4.093201060291822,Onsite,Female,Manager,PhD
835,Bob,48,Marketing,83580.38636542788,2,3.9459973538839597,2019,101,4.108005292232081,Hybrid,Female,Senior,PhD
836,Alice,45,Sales,131009.50506354056,18,4.262349989250779,2022,146,2.475300021498443,Remote,Male,Senior,High School
837,Charlie,29,Marketing,87343.18373632396,3,2.0449466975880526,2019,58,5.910106604823895,Onsite,Male,Mid,High School
838,Bob,55,Marketing,,17,1.903629159257684,2019,54,6.192741681484632,Hybrid,Other,Manager,Master's
839,Eve,58,HR,70717.75448542462,4,1.388778847569731,2018,53,8.222442304860538,Remote,Other,Mid,Bachelor's
840,Charlie,23,Finance,107437.15671532528,11,2.426042759431787,2019,78,5.147914481136426,Onsite,Other,Entry,Bachelor's
841,Charlie,23,IT,82720.21757640984,1,4.842383089683162,2023,160,1.3152338206336758,Remote,Female,Mid,Bachelor's
842,Charlie,25,HR,108312.57551115094,14,2.6515409674832924,2019,93,5.696918065033415,Hybrid,Female,Senior,Bachelor's
843,Eve,36,HR,,18,3.3063474597968288,2019,85,4.3873050804063425,Onsite,Other,Manager,Bachelor's
844,Eve,36,IT,,14,2.8223966754448573,2018,79,6.355206649110285,Remote,Female,Manager,PhD
845,Charlie,34,Marketing,118572.43016526989,13,4.098600399189978,2023,170,1.8027992016200436,Onsite,Other,Mid,Bachelor's
846,Charlie,58,Sales,71509.06789426768,6,2.312306708507445,2019,101,6.37538658298511,Remote,Female,Entry,Bachelor's
847,Diana,41,Marketing,95833.99396120931,8,3.280890803725999,2019,108,4.438218392548002,Onsite,Male,Mid,Bachelor's
848,Charlie,57,Marketing,74502.46600247634,2,4.328177931419172,2022,156,2.3436441371616556,Remote,Other,Mid,High School
849,Diana,57,Finance,,16,3.782954328053727,2018,167,2.434091343892546,Onsite,Female,Manager,PhD
850,Alice,46,HR,97377.06852384747,11,2.636275700586375,2019,101,4.72744859882725,Hybrid,Female,Senior,Master's
851,Eve,45,HR,117617.84274957448,17,2.1390863382925183,2019,38,5.7218273234149635,Onsite,Male,Entry,Master's
852,Diana,45,HR,88746.59199849682,7,2.532064843056235,2019,89,4.93587031388753,Hybrid,Other,Senior,Bachelor's
853,Eve,28,Finance,84137.23000855828,4,1.0,2019,7,10.0,Hybrid,Other,Entry,Master's
854,Bob,59,Finance,115598.71146145652,11,2.2389731628941587,2019,33,7.522053674211683,Remote,Female,Senior,High School
855,Diana,39,HR,94541.28177156858,3,3.6428476724757117,2019,133,2.7143046550485765,Onsite,Female,Mid,PhD
856,Alice,54,Finance,66268.96555058126,3,2.2645400732971037,2019,93,7.470919853405793,Onsite,Other,Entry,PhD
857,Bob,45,HR,68250.29721098914,3,2.04510773894933,2018,71,6.90978452210134,Hybrid,Female,Entry,Master's
858,Eve,29,Marketing,90880.58104609916,6,2.162684295961684,2018,1,5.674631408076632,Remote,Other,Entry,High School
859,Eve,37,IT,,10,1.8722853932528656,2018,4,8.255429213494269,Onsite,Male,Manager,High School
860,Diana,56,HR,106375.73356164302,12,3.9832018032813403,2018,184,4.033596393437319,Onsite,Male,Mid,Bachelor's
861,Diana,33,Marketing,78838.71430342692,6,3.1176812832573013,2018,94,4.764637433485397,Hybrid,Male,Entry,High School
862,Eve,30,HR,106605.54910000562,7,1.0,2019,5,10.0,Onsite,Male,Mid,PhD
863,Alice,56,Marketing,96984.20253721929,3,3.0228943674303705,2018,96,5.954211265139259,Remote,Female,Senior,High School
864,Charlie,37,IT,108557.65416765594,10,1.0,2019,30,9.0,Hybrid,Other,Mid,Master's
865,Eve,56,HR,101403.52714255254,7,4.46501801978548,2022,131,2.0699639604290407,Remote,Female,Senior,Master's
866,Charlie,28,Finance,82821.40422585547,6,2.125587456273272,2018,67,6.748825087453456,Onsite,Other,Entry,Master's
867,Alice,36,IT,109831.67034139737,12,3.8180103833253476,2018,92,4.363979233349305,Remote,Female,Senior,High School
868,Eve,55,Sales,124266.61603713853,19,4.685556789691017,2022,198,1.6288864206179667,Hybrid,Male,Mid,PhD
869,Alice,37,IT,,1,4.284955842522934,2022,178,3.4300883149541317,Onsite,Other,Manager,Master's
870,Alice,54,Marketing,78165.19204875853,2,2.8033055380865513,2019,100,4.3933889238268975,Onsite,Other,Mid,PhD
871,Alice,54,Marketing,111706.20667764926,17,4.289278384143149,2023,126,3.4214432317137025,Remote,Female,Entry,Bachelor's
872,Charlie,53,IT,90306.55658735975,7,4.13249326123826,2023,149,1.7350134775234807,Onsite,Female,Senior,Bachelor's
